지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
129,서산,2021-02-20 13:00,14.3,1.1,20,41,0
129,서산,2021-02-20 14:00,15.7,2.2,250,43,0
129,서산,2021-02-20 15:00,15.1,3.7,230,41,0
129,서산,2021-02-20 16:00,14.5,3.4,200,48,2
129,서산,2021-02-20 17:00,11.9,3.4,200,61,2
129,서산,2021-02-20 18:00,8.6,3.4,230,73,0
129,서산,2021-02-20 19:00,5.9,2,230,85,0
129,서산,2021-02-20 20:00,6.2,3.2,230,88,0
129,서산,2021-02-20 21:00,6.1,3.4,200,91,0
129,서산,2021-02-20 22:00,4.7,2.5,230,94,0
129,서산,2021-02-20 23:00,7.2,5.1,200,96,7
129,서산,2021-02-21 00:00,7.5,4.5,200,94,6
129,서산,2021-02-21 01:00,5.8,3.7,230,93,5
129,서산,2021-02-21 02:00,6.4,3.3,200,93,0
129,서산,2021-02-21 03:00,6,2.4,230,89,0
129,서산,2021-02-21 04:00,6.7,2.6,200,85,0
129,서산,2021-02-21 05:00,7.2,3.4,200,82,0
129,서산,2021-02-21 06:00,7.4,3.4,200,81,4
129,서산,2021-02-21 07:00,7.7,3.1,200,81,0
129,서산,2021-02-21 08:00,7.9,2.8,180,82,4
129,서산,2021-02-21 09:00,10,3.2,180,75,0
129,서산,2021-02-21 10:00,12.1,3.9,200,67,0
129,서산,2021-02-21 11:00,13.6,5.5,200,59,1
129,서산,2021-02-21 12:00,14.6,5.9,180,56,0
129,서산,2021-02-21 13:00,15.5,5.4,180,52,0
129,서산,2021-02-21 14:00,16.3,5,180,49,1
129,서산,2021-02-21 15:00,16.5,5.5,200,45,0
129,서산,2021-02-21 16:00,15.8,4.7,200,47,0
129,서산,2021-02-21 17:00,13.7,4.6,200,54,0
129,서산,2021-02-21 18:00,11.5,5.1,180,62,0
129,서산,2021-02-21 19:00,9.6,4.2,200,69,0
129,서산,2021-02-21 20:00,9.2,4.4,200,72,0
129,서산,2021-02-21 21:00,8.9,4.6,200,73,1
129,서산,2021-02-21 22:00,8.5,3.8,200,73,5
129,서산,2021-02-21 23:00,8.5,3.1,200,72,6
129,서산,2021-02-22 00:00,8.3,2.6,200,74,0
129,서산,2021-02-22 01:00,8.1,2.8,230,76,1
129,서산,2021-02-22 02:00,9,3.1,200,75,10
129,서산,2021-02-22 03:00,8.6,3.6,200,79,4
129,서산,2021-02-22 04:00,8.8,3.2,200,84,5
129,서산,2021-02-22 05:00,8.1,2.4,200,88,2
129,서산,2021-02-22 06:00,7.7,2.4,200,91,0
129,서산,2021-02-22 07:00,7.5,2.7,200,92,0
129,서산,2021-02-22 08:00,7.4,1.6,180,94,2
129,서산,2021-02-22 09:00,8.6,1.9,270,92,0
129,서산,2021-02-22 10:00,9.6,2,250,83,10
129,서산,2021-02-22 11:00,9.4,2.5,340,82,10
129,서산,2021-02-22 12:00,9.5,3.2,340,80,9
129,서산,2021-02-22 13:00,8,3.3,340,81,10
129,서산,2021-02-22 14:00,8,3,320,79,9
129,서산,2021-02-22 15:00,9.4,4,320,65,6
129,서산,2021-02-22 16:00,9.3,5.2,320,56,0
129,서산,2021-02-22 17:00,8.2,5.1,320,45,0
129,서산,2021-02-22 18:00,5.5,4.4,320,49,0
129,서산,2021-02-22 19:00,3.8,4,320,51,0
129,서산,2021-02-22 20:00,2.9,3.3,320,48,0
129,서산,2021-02-22 21:00,2,4.2,340,41,0
129,서산,2021-02-22 22:00,1.4,3.8,340,45,0
129,서산,2021-02-22 23:00,1.1,3.7,340,44,0
129,서산,2021-02-23 00:00,.6,2.3,340,44,0
129,서산,2021-02-23 01:00,.4,1.7,360,43,0
129,서산,2021-02-23 02:00,0,2.5,320,44,0
129,서산,2021-02-23 03:00,-.7,1.3,320,47,0
129,서산,2021-02-23 04:00,-.9,1.6,340,48,0
129,서산,2021-02-23 05:00,-.9,3.2,340,45,0
129,서산,2021-02-23 06:00,-3.2,.3,0,58,0
129,서산,2021-02-23 07:00,-4.4,1,50,65,0
129,서산,2021-02-23 08:00,-1.8,1,50,54,2
129,서산,2021-02-23 09:00,.2,3.1,360,47,0
129,서산,2021-02-23 10:00,1.1,2.9,20,38,4
129,서산,2021-02-23 11:00,1.7,3.3,360,34,3
129,서산,2021-02-23 12:00,2.5,3.9,340,33,6
129,서산,2021-02-23 13:00,2.8,4.9,320,35,7
129,서산,2021-02-23 14:00,2.6,6,320,35,7
129,서산,2021-02-23 15:00,2.8,3.7,340,35,4
129,서산,2021-02-23 16:00,2.7,3.9,320,39,2
129,서산,2021-02-23 17:00,2.2,3.2,320,36,0
129,서산,2021-02-23 18:00,.9,3.2,340,37,0
129,서산,2021-02-23 19:00,0,1.5,340,39,1
129,서산,2021-02-23 20:00,-1.1,.7,340,45,0
129,서산,2021-02-23 21:00,-2.1,.5,110,49,0
129,서산,2021-02-23 22:00,-3.6,.7,50,63,6
129,서산,2021-02-23 23:00,-4.1,.1,0,68,5
129,서산,2021-02-24 00:00,-1.8,.2,0,55,10
129,서산,2021-02-24 01:00,-1.4,.3,0,56,10
129,서산,2021-02-24 02:00,-1.7,.9,20,60,10
129,서산,2021-02-24 03:00,-1.5,1,50,56,10
129,서산,2021-02-24 04:00,-1.2,1.1,20,49,10
129,서산,2021-02-24 05:00,-1.4,1.2,20,50,10
129,서산,2021-02-24 06:00,-2,1.1,50,52,10
129,서산,2021-02-24 07:00,-1.8,1,360,52,10
129,서산,2021-02-24 08:00,-1.3,1.5,50,47,4
129,서산,2021-02-24 09:00,.4,2.1,20,40,7
129,서산,2021-02-24 10:00,1.9,2.4,50,31,7
129,서산,2021-02-24 11:00,4.2,2.3,50,24,6
129,서산,2021-02-24 12:00,6.3,1.7,320,24,6
129,서산,2021-02-24 13:00,7.5,2,20,21,6
129,서산,2021-02-24 14:00,7.8,2.8,360,24,8
129,서산,2021-02-24 15:00,8,2.9,360,26,6
129,서산,2021-02-24 16:00,7.5,2.6,340,30,6
129,서산,2021-02-24 17:00,6.6,2.4,360,32,7
129,서산,2021-02-24 18:00,5.3,1.7,360,35,6
129,서산,2021-02-24 19:00,3.3,2,20,49,6
129,서산,2021-02-24 20:00,1.7,2.2,20,59,6
129,서산,2021-02-24 21:00,.6,1.5,50,57,7
129,서산,2021-02-24 22:00,.5,1.8,70,50,8
129,서산,2021-02-24 23:00,-.5,1.4,50,57,7
129,서산,2021-02-25 00:00,-.6,1.2,50,62,10
129,서산,2021-02-25 01:00,.1,2,20,61,10
129,서산,2021-02-25 02:00,0,1.1,20,68,7
129,서산,2021-02-25 03:00,-.2,1.4,50,75,8
129,서산,2021-02-25 04:00,.1,1.4,50,74,10
129,서산,2021-02-25 05:00,-1,0,0,82,10
129,서산,2021-02-25 06:00,-1,.1,0,76,10
129,서산,2021-02-25 07:00,-1.1,.3,0,72,10
129,서산,2021-02-25 08:00,.4,1.9,20,72,10
129,서산,2021-02-25 09:00,1.2,1.8,20,72,10
129,서산,2021-02-25 10:00,2.2,1.3,360,68,10
129,서산,2021-02-25 11:00,3.9,1.3,50,50,10
129,서산,2021-02-25 12:00,5.2,.9,50,45,10
129,서산,2021-02-25 13:00,6,.4,0,42,10
129,서산,2021-02-25 14:00,6.7,1,200,38,10
129,서산,2021-02-25 15:00,7,.4,0,36,10
129,서산,2021-02-25 16:00,7.4,.2,0,34,10
129,서산,2021-02-25 17:00,6.8,2,200,44,10
129,서산,2021-02-25 18:00,5.8,1,270,57,10
129,서산,2021-02-25 19:00,4.4,1.6,20,54,10
129,서산,2021-02-25 20:00,4,1,20,57,10
129,서산,2021-02-25 21:00,3,1.2,50,60,9
129,서산,2021-02-25 22:00,3.2,2,50,56,9
129,서산,2021-02-25 23:00,3.4,1.5,50,48,8
129,서산,2021-02-26 00:00,2.2,1.3,50,54,9
129,서산,2021-02-26 01:00,2.5,1.6,20,54,10
129,서산,2021-02-26 02:00,1.2,.7,20,58,8
129,서산,2021-02-26 03:00,1.7,2.2,20,55,7
129,서산,2021-02-26 04:00,1.7,1.6,20,54,6
129,서산,2021-02-26 05:00,1.8,3,20,55,7
129,서산,2021-02-26 06:00,1.8,2.1,20,52,5
129,서산,2021-02-26 07:00,1.5,2.8,20,53,5
129,서산,2021-02-26 08:00,2.8,2.1,50,44,6
129,서산,2021-02-26 09:00,5.9,2.5,50,34,3
129,서산,2021-02-26 10:00,8.6,3,50,32,4
129,서산,2021-02-26 11:00,11,4.1,90,27,6
129,서산,2021-02-26 12:00,12.5,5.3,70,22,6
129,서산,2021-02-26 13:00,13.9,4.5,50,17,6
129,서산,2021-02-26 14:00,15.1,5.1,70,14,6
129,서산,2021-02-26 15:00,15.6,3.5,50,13,6
129,서산,2021-02-26 16:00,13.4,3.3,360,19,7
129,서산,2021-02-26 17:00,11.8,3.1,360,25,8
129,서산,2021-02-26 18:00,9.7,2.3,360,31,10
129,서산,2021-02-26 19:00,7.9,1.3,50,37,10
129,서산,2021-02-26 20:00,7.4,2.1,50,40,10
129,서산,2021-02-26 21:00,6.8,2.7,90,42,10
129,서산,2021-02-26 22:00,6.5,1.5,50,44,10
129,서산,2021-02-26 23:00,5.1,1,50,48,5
129,서산,2021-02-27 00:00,4.6,.8,360,52,7
129,서산,2021-02-27 01:00,5.7,2.6,50,48,5
129,서산,2021-02-27 02:00,6,3.5,70,47,6
129,서산,2021-02-27 03:00,5.5,3.8,70,49,7
129,서산,2021-02-27 04:00,5.4,3.3,70,51,5
129,서산,2021-02-27 05:00,5.1,3.5,70,53,6
129,서산,2021-02-27 06:00,4.7,4.4,70,55,2
129,서산,2021-02-27 07:00,4.3,4.3,70,58,5
129,서산,2021-02-27 08:00,5.1,6,70,58,5
129,서산,2021-02-27 09:00,6.9,4.2,50,54,6
129,서산,2021-02-27 10:00,8.8,2.9,70,49,6
129,서산,2021-02-27 11:00,11.4,4.4,90,42,2
129,서산,2021-02-27 12:00,12.8,4.6,90,37,4
129,서산,2021-02-27 13:00,14.7,4.5,90,31,2
129,서산,2021-02-27 14:00,15.2,4.6,90,30,6
129,서산,2021-02-27 15:00,14.7,5.1,70,30,3
129,서산,2021-02-27 16:00,14.3,4.7,70,31,3
129,서산,2021-02-27 17:00,12.9,4.1,70,33,7
129,서산,2021-02-27 18:00,11.5,2.9,70,36,9
129,서산,2021-02-27 19:00,9.8,.9,140,40,6
129,서산,2021-02-27 20:00,9.2,1.2,110,37,4
129,서산,2021-02-27 21:00,8.6,3.4,90,41,0
129,서산,2021-02-27 22:00,7.4,2.9,90,46,0
129,서산,2021-02-27 23:00,6.3,2.7,70,51,6
